row_id,timestamp,close,return,anomaly_zscore,anomaly_kmeans,anomaly_rf,anomaly_gmm,votes,final_label
400,2026-01-03T21:00:00.000Z,90564.31,0.21236574577701006,0,0,0,0,0,Normal
401,2026-01-03T22:00:00.000Z,90590.04,0.028410750327578782,0,0,0,0,0,Normal
402,2026-01-03T23:00:00.000Z,90628.01,0.04191410004896756,0,0,0,0,0,Normal
403,2026-01-04T00:00:00.000Z,91341.47,0.787240059668104,1,1,1,0,3,ANOMALY
404,2026-01-04T01:00:00.000Z,91235.37,-0.11615753501668102,0,0,0,0,0,Normal
405,2026-01-04T02:00:00.000Z,91124.0,-0.122068886222515,0,0,0,0,0,Normal
406,2026-01-04T03:00:00.000Z,91236.78,0.12376541855054768,0,0,0,0,0,Normal
407,2026-01-04T04:00:00.000Z,91400.0,0.17889715090777525,0,0,0,0,0,Normal
408,2026-01-04T05:00:00.000Z,91480.04,0.08757111597372802,0,0,0,0,0,Normal
409,2026-01-04T06:00:00.000Z,91237.55,-0.26507421728280134,1,1,0,0,2,ANOMALY
410,2026-01-04T07:00:00.000Z,91532.0,0.32272896411620344,0,0,0,0,0,Normal
411,2026-01-04T08:00:00.000Z,91374.99,-0.1715356378097166,0,0,0,0,0,Normal
412,2026-01-04T09:00:00.000Z,91468.28,0.10209577040718454,0,0,0,0,0,Normal
413,2026-01-04T10:00:00.000Z,91600.62,0.14468403691421106,0,0,0,0,0,Normal
414,2026-01-04T11:00:00.000Z,91300.0,-0.32818555158250495,0,0,0,0,0,Normal
415,2026-01-04T12:00:00.000Z,91150.98,-0.16322015334063744,0,0,0,0,0,Normal
416,2026-01-04T13:00:00.000Z,91264.0,0.12399208434183961,0,0,0,0,0,Normal
417,2026-01-04T14:00:00.000Z,91336.39,0.0793193373071599,0,0,0,0,0,Normal
418,2026-01-04T15:00:00.000Z,91334.94,-0.0015875381104923925,0,0,0,0,0,Normal
419,2026-01-04T16:00:00.000Z,91321.0,-0.0152625052362243,0,0,0,0,0,Normal
420,2026-01-04T17:00:00.000Z,91335.73,0.016129915353535473,0,0,0,0,0,Normal
421,2026-01-04T18:00:00.000Z,91205.39,-0.14270428451165218,0,0,0,0,0,Normal
422,2026-01-04T19:00:00.000Z,91138.07,-0.07381142715358058,0,0,0,0,0,Normal
423,2026-01-04T20:00:00.000Z,91313.94,0.19297095055885727,0,0,0,0,0,Normal
424,2026-01-04T21:00:00.000Z,91279.99,-0.03717942736891633,0,0,0,0,0,Normal
425,2026-01-04T22:00:00.000Z,91220.01,-0.06570991079206667,0,0,0,0,0,Normal
426,2026-01-04T23:00:00.000Z,91529.73,0.3395307674270098,0,0,0,1,1,Normal
427,2026-01-05T00:00:00.000Z,92405.46,0.9567710950310948,1,1,0,0,2,ANOMALY
428,2026-01-05T01:00:00.000Z,92967.28,0.6079943760898932,1,0,0,0,1,Normal
429,2026-01-05T02:00:00.000Z,93033.11,0.0708098591246209,0,0,0,0,0,Normal
430,2026-01-05T03:00:00.000Z,92878.22,-0.1664891133919988,0,0,0,0,0,Normal
431,2026-01-05T04:00:00.000Z,92595.07,-0.30486157034447237,0,0,0,0,0,Normal
432,2026-01-05T05:00:00.000Z,92359.99,-0.25387960719722713,0,0,0,0,0,Normal
433,2026-01-05T06:00:00.000Z,92491.81,0.1427241384499789,0,0,0,0,0,Normal
434,2026-01-05T07:00:00.000Z,92520.63,0.031159515637124713,0,0,0,0,0,Normal
435,2026-01-05T08:00:00.000Z,92467.53,-0.057392605303274724,0,0,0,0,0,Normal
436,2026-01-05T09:00:00.000Z,92688.6,0.23907851761586496,0,0,0,0,0,Normal
437,2026-01-05T10:00:00.000Z,93080.0,0.42227415237687804,0,0,0,0,0,Normal
438,2026-01-05T11:00:00.000Z,93134.26,0.05829394069616356,0,0,0,0,0,Normal
439,2026-01-05T12:00:00.000Z,92874.28,-0.2791453971932478,0,0,0,0,0,Normal
440,2026-01-05T13:00:00.000Z,92742.74,-0.14163232274855275,0,0,0,0,0,Normal
441,2026-01-05T14:00:00.000Z,93428.0,0.7388826338320387,0,0,0,0,0,Normal
442,2026-01-05T15:00:00.000Z,93957.73,0.566992764481733,0,0,0,0,0,Normal
443,2026-01-05T16:00:00.000Z,93701.31,-0.2729099564240167,0,0,0,0,0,Normal
444,2026-01-05T17:00:00.000Z,94317.84,0.657973725233929,0,0,0,0,0,Normal
445,2026-01-05T18:00:00.000Z,94449.62,0.13971906057221872,0,0,0,0,0,Normal
446,2026-01-05T19:00:00.000Z,94303.4,-0.15481269273502907,0,0,0,0,0,Normal
447,2026-01-05T20:00:00.000Z,94177.99,-0.1329856611744562,0,0,0,1,1,Normal
448,2026-01-05T21:00:00.000Z,94095.78,-0.08729215817836478,0,0,0,0,0,Normal
449,2026-01-05T22:00:00.000Z,94171.22,0.080173627340141,0,0,0,0,0,Normal
450,2026-01-05T23:00:00.000Z,93859.71,-0.33079108457976236,0,0,0,0,0,Normal
451,2026-01-06T00:00:00.000Z,93816.7,-0.045823708596592905,0,0,0,0,0,Normal
452,2026-01-06T01:00:00.000Z,93771.82,-0.04783796488256886,0,0,0,0,0,Normal
453,2026-01-06T02:00:00.000Z,93620.6,-0.1612637997215005,0,0,0,0,0,Normal
454,2026-01-06T03:00:00.000Z,93769.24,0.1587684761687136,0,0,0,0,0,Normal
455,2026-01-06T04:00:00.000Z,93801.07,0.03394503357390111,0,0,0,0,0,Normal
456,2026-01-06T05:00:00.000Z,93599.99,-0.2143685567765896,0,0,0,0,0,Normal
457,2026-01-06T06:00:00.000Z,93780.01,0.19232908037702945,0,0,0,0,0,Normal
458,2026-01-06T07:00:00.000Z,93255.08,-0.55974615485751,0,0,0,1,1,Normal
459,2026-01-06T08:00:00.000Z,93240.17,-0.015988405135680672,0,0,0,0,0,Normal
460,2026-01-06T09:00:00.000Z,93462.72,0.23868467850283182,0,0,0,0,0,Normal
461,2026-01-06T10:00:00.000Z,93579.56,0.1250124113657325,0,0,0,0,0,Normal
462,2026-01-06T11:00:00.000Z,93840.0,0.2783086391942913,0,0,0,0,0,Normal
463,2026-01-06T12:00:00.000Z,93872.16,0.03427109974425413,0,0,0,0,0,Normal
464,2026-01-06T13:00:00.000Z,93716.53,-0.16578930323964958,0,0,0,0,0,Normal
465,2026-01-06T14:00:00.000Z,93836.81,0.12834448735992154,1,1,0,0,2,ANOMALY
